Database,Table,Variable,Label,Type,Nomenclature
PKLeg_2013,PKLEG13_EXPL,DPEDIRSPHY,RPHY - 72.1 - mesure désinfection: pédiluve,bool,
PKLeg_2013,PKLEG13_EXPL,DSTRURSPHY,RPHY - 72.1 - mesure désinfection: structure,bool,
PKLeg_2013,PKLEG13_EXPL,DAUTRDSPHY,RPHY - 72.1 - mesure désinfection: autre,bool,
PKLeg_2013,PKLEG13_EXPL,RPRPARSPHY,RPHY - 72.2 - mesure réduction de la pression parasitaire,bool,
PKLeg_2013,PKLEG13_EXPL,RBIOFRSPHY,RPHY - 72.2 - mesure réd° pres° parasit : biofumigat°,bool,
PKLeg_2013,PKLEG13_EXPL,RBROYRSPHY,RPHY - 72.2 - mesure réd° pres° parasit: broyage résidus,bool,
PKLeg_2013,PKLEG13_EXPL,RBRULRSPHY,RPHY - 72.2 - mesure réd° pres° parasit: brûlage résidus,bool,
PKLeg_2013,PKLEG13_EXPL,RCONFRSPHY,"RPHY - 72.2 - mesure réd° pres° parasit:: conft des entrées, sas",bool,
PKLeg_2013,PKLEG13_EXPL,RDESHRSPHY,RPHY - 72.2 - mesure réd° pres° parasit: désherbage abords,bool,
PKLeg_2013,PKLEG13_EXPL,RCHENLRSPHY,RPHY - 72.2 - mesure réd° pres° parasit: chenilles ou tunnels,bool,
PKLeg_2013,PKLEG13_EXPL,RTRAVRSPHY,RPHY - 72.2 - mesure réd° pres° parasit: passage outils trav sol désher,bool,
PKLeg_2013,PKLEG13_EXPL,RFSOCRSPHY,RPHY - 72.2 - mesure réd° pres° parasit: pose de film sous la culture,bool,
PKLeg_2013,PKLEG13_EXPL,RFSUCRSPHY,RPHY - 72.2 - mesure réd° pres° parasit: pose de film sur la culture,bool,
PKLeg_2013,PKLEG13_EXPL,RROTARSPHY,RPHY - 72.2 - mesure réd° pres° parasit: rotation,bool,
PKLeg_2013,PKLEG13_EXPL,RAUTRRSPHY,RPHY - 72.2 - mesure réd° pres° parasit: autre,bool,
PKLeg_2013,PKLEG13_EXPL,DSOLTHRPHY,"RPHY - 72.1 - mesure désinfection, sol thermique",bool,
PKLeg_2013,PKLEG13_EXPL,DSOLCHRPHY,"RPHY - 72.1 - mesure désinfection, sol chimique",bool,
PKLeg_2013,PKLEG13_EXPL,DSOLAURPHY,"RPHY - 72.1 - mesure désinfection, sol autre",bool,
PKLeg_2013,PKLEG13_EXPL,MACONNSPHY,RPHY - 72.3 - Maîtrise et/ou connaissance de la pression parasitaire,bool,
PKLeg_2013,PKLEG13_EXPL,MAUGMRSPHY,RPHY - 72.3 - Maîtrise / connais : pres° parasit: augmentorium (DOM),bool,
PKLeg_2013,PKLEG13_EXPL,MBADIRSPHY,RPHY - 72.3 - Maîtrise / connais : pres° parasit: badigeonnage plaies,bool,
PKLeg_2013,PKLEG13_EXPL,MMALERSPHY,RPHY - 72.3 - Maîtrise / connais : pres° parasit: lâcher mâles stériles,bool,
PKLeg_2013,PKLEG13_EXPL,MPHERORSPHY,RPHY - 72.3 - Maîtrise / connais : pres° parasit: pose pièges phéromone,bool,
PKLeg_2013,PKLEG13_EXPL,MPIEGRSPHY,RPHY - 72.3 - Maîtrise / connais : pres° parasit: pose pièges physiques,bool,
PKLeg_2013,PKLEG13_EXPL,MSUIVRSPHY,RPHY - 72.3 - Maîtrise / connais : pres° parasit: suivi parcellaire et parasit,bool,
PKLeg_2013,PKLEG13_EXPL,MAUTRRSPHY,RPHY - 72.3 - Maîtrise / connais : pres° parasit: autre,bool,
PKLeg_2013,PKLEG13_EXPL,HABIRAIST,RPHY - 73.1 - déclentt inter° phyto: manière assez syst et habituelle,bool,
PKLeg_2013,PKLEG13_EXPL,STADRAIST,RPHY - 73.1 - déclentt inter° phyto: stde clés sensibilité plte et/ou pousse,bool,
PKLeg_2013,PKLEG13_EXPL,OBSVRAIST,RPHY - 73.1 - déclentt inter° phyto: observations sur parc en cours de cult,bool,
PKLeg_2013,PKLEG13_EXPL,HISTRAIST,RPHY - 73.1 - déclentt inter° phyto: connais histo parc,bool,
PKLeg_2013,PKLEG13_EXPL,OBSMRAIST,RPHY - 73.1 - déclentt inter° phyto: obse ou relevés météo,bool,
PKLeg_2013,PKLEG13_EXPL,PRMERAIST,RPHY - 73.1 - déclentt inter° phyto: prévisions météo,bool,
PKLeg_2013,PKLEG13_EXPL,TYPRRAIST,"RPHY - 73.1 - déclentt inter° phyto: type de produits : cont, pénét, syst",bool,
PKLeg_2013,PKLEG13_EXPL,DURERAIST,RPHY - 73.1 - déclentt inter° phyto: durées action prods (cadence),bool,
PKLeg_2013,PKLEG13_EXPL,AUTRRAIST,RPHY - 73.1 - déclentt inter° phyto: autre(s) technique(s),bool,
PKLeg_2013,PKLEG13_EXPL,BSVERAISI,RPHY - 73.2 - déclentt inter° phyto: bulletins de santé du végétal,bool,
PKLeg_2013,PKLEG13_EXPL,CFOURAISI,RPHY - 73.2 - déclentt inter° phyto: conseils des fournisseurs  (Hors OP),bool,
PKLeg_2013,PKLEG13_EXPL,AOPSRAISI,RPHY - 73.2 - déclentt inter° phyto :  conseils de votre OP ou Syndicat producteurs,bool,
PKLeg_2013,PKLEG13_EXPL,PILORAISI,RPHY - 73.2 - déclentt inter° phyto: outils de pilotage (informatique),bool,
PKLeg_2013,PKLEG13_EXPL,RORGRAISI,RPHY - 73.2 - déclentt inter° phyto: recommandat° orga indép vente  (Hors OP),bool,
PKLeg_2013,PKLEG13_EXPL,EXPARAISI,RPHY - 73.2 - déclentt inter° phyto: expérience ou autres agris,bool,
PKLeg_2013,PKLEG13_EXPL,AUTRRAISI,RPHY - 73.2 - déclentt inter° phyto: autre(s) information(s),bool,
PKLeg_2013,PKLEG13_EXPL,HABIRAISTP,RPHY - 73.1 - raist déclentt intervent° phyto: manière assez syst et habituelle,bool,
PKLeg_2013,PKLEG13_EXPL,STADRAISTP,RPHY - 73.1 - raist déclentt intervent° phyto: stde clés sensibilité plte et/ou pousse,bool,
PKLeg_2013,PKLEG13_EXPL,OBSVRAISTP,RPHY - 73.1 - raist déclentt intervent° phyto: observations sur parc en cours de cult,bool,
PKLeg_2013,PKLEG13_EXPL,HISTRAISTP,RPHY - 73.1 - raist déclentt intervent° phyto: connais histo parc,bool,
PKLeg_2013,PKLEG13_EXPL,OBSMRAISTP,RPHY - 73.1 - raist déclentt intervent° phyto: obse ou relevés météo,bool,
PKLeg_2013,PKLEG13_EXPL,TYPRRAISTP,"RPHY - 73.1 - raist déclentt intervent° phyto: type de produits : cont, pénét, syst",bool,
PKLeg_2013,PKLEG13_EXPL,DURERAISTP,RPHY - 73.1 - raist déclentt intervent° phyto: durées action prods (cadence),bool,
PKLeg_2013,PKLEG13_EXPL,BSVERAISIP,RPHY - 73.2 - raist déclentt intervent° phyto: bulletins de santé du végétal,bool,
PKLeg_2013,PKLEG13_EXPL,CFOURAISIP,RPHY - 73.2 - raist déclentt intervent° phyto: conseils des fournisseurs  (Hors OP),bool,
PKLeg_2013,PKLEG13_EXPL,AOPSRAISIIP,RPHY - 73.2 - raist déclentt intervent° phyto:  conseils de votre OP,bool,
PKLeg_2013,PKLEG13_EXPL,PILORAISIP,RPHY - 73.2 - raist déclentt intervent° phyto: outils de pilotage (informatique),bool,
PKLeg_2013,PKLEG13_EXPL,RORGRAISIP,RPHY - 73.2 - raist déclentt intervent° phyto: recommandat° orga indép vente  (Hors OP),bool,
PKLeg_2013,PKLEG13_EXPL,EXPARAISIP,RPHY - 73.2 - raist déclentt intervent° phyto: expérience ou autres agris,bool,
PKLeg_2013,PKLEG13_EXPL,COMMENTRSPHY,COMMENTRSPHY,string,
PKLeg_2013,PKLEG13_EXPL,INSECRSPHY,RPHY - 71.12.1 - effets non intent° sur auxiliaires : ins – aca,bool,
PKLeg_2013,PKLEG13_EXPL,FONGIRSPHY,RPHY - 71.12.1 - effets non intent° sur auxiliaires : fongicides,bool,
PKLeg_2013,PKLEG13_EXPL,AUTRERSPHY,RPHY - 71.12.1 - effets non intent° sur auxiliaires : Autres traits,bool,
PKLeg_2013,PKLEG13_EXPL,MLAMPRSPHY,"RPHY - 72.3 - Maîtrise / connais : pres° parasit: , lampe UV",bool,
PKLeg_2013,PKLEG13_EXPL,PRMERAISTP,RPHY - 73.1 - raist déclentt intervent° phyto: prévisions météo,bool,
PKLeg_2013,PKLEG13_EXPL,AUTRRAISTP,RPHY - 73.1 - raist déclentt intervent° phyto: selon autre(s) technique(s),bool,
PKLeg_2013,PKLEG13_EXPL,AUTRRAISIP,RPHY - 73.2 - raist déclentt intervent° phyto: autre(s) information(s),bool,
PKLeg_2013,PKLEG13_EXPL,PARCIRR,IRRI - 11.11 - parcelle irriguée,bool,
PKLeg_2013,PKLEG13_EXPL,IRRDATDEB,IRRI - 11.12 - Date première irrig°,datetime64[ns],
PKLeg_2013,PKLEG13_EXPL,IRADATFIN,IRRI - 11.12 - Date fin irrigation,datetime64[ns],
PKLeg_2013,PKLEG13_EXPL,PASAVS,IRRI - 11.13 - irrig°avant ou au semis,bool,
PKLeg_2013,PKLEG13_EXPL,NBPASAVS,IRRI - 11.13.1 - Nbre de passages avant semis ou plantation,int64,
PKLeg_2013,PKLEG13_EXPL,NBPASAPS,IRRI - 11.14 - Nbre de passages après le semis ou plantation,int64,
PKLeg_2013,PKLEG13_EXPL,MMEAU,IRRI - 11.15 - Apport total sur la parcelle (en mm),int64,
PKLeg_2013,PKLEG13_EXPL,ACCES,IRRI - 11.16.1/11.22 - accès à l’eau,int64,
PKLeg_2013,PKLEG13_EXPL,PROV,IRRI - 11.16.2/11.23 - provenance principale eau d’irrig°,int64,
PKLeg_2013,PKLEG13_EXPL,CINTFIXE,IRRI - 11.17 - Type irrig: Couv fixe durant la culture,bool,
PKLeg_2013,PKLEG13_EXPL,CINTMOB,IRRI - 11.17 - Type irrig: Couv intégrale mobiles,bool,
PKLeg_2013,PKLEG13_EXPL,PIVOSIMP,IRRI - 11.17 - Type irrig: Pivot simple,bool,
PKLeg_2013,PKLEG13_EXPL,PIVOASPE,IRRI - 11.17 - Type irrig: Pivot simple complétés d’asperseurs,bool,
PKLeg_2013,PKLEG13_EXPL,CANENROU,IRRI - 11.17 - Type irrig: Canon à enrouleur,bool,
PKLeg_2013,PKLEG13_EXPL,RAMPE,IRRI - 11.17 - Type irrig: Rampe,bool,
PKLeg_2013,PKLEG13_EXPL,GRAVISUBM,IRRI - 11.17 - Type irrig: Irrig° par gravitat° ou submers°,bool,
PKLeg_2013,PKLEG13_EXPL,GTEAGTE,IRRI - 11 - Type irrig: Goutte à goutte,bool,
PKLeg_2013,PKLEG13_EXPL,MICROASPER,IRRI - 11.17 - Type irrig: Micro-aspers°,bool,
PKLeg_2013,PKLEG13_EXPL,MAREESUB,IRRI - 11 - Type irrig: Syst à marée ou submers°,bool,
PKLeg_2013,PKLEG13_EXPL,ARROSOIR,"IRRI - 11.17 - Type irrig : Man - Arrosoir, seau,..",bool,
PKLeg_2013,PKLEG13_EXPL,TUYARROS,IRRI - 11.17 - Type irrig: Manuelle – Tuyau d'arrosage,bool,
PKLeg_2013,PKLEG13_EXPL,BRUMIFICATION,IRRI - 11.17 - Type irrig: Brumification,bool,
PKLeg_2013,PKLEG13_EXPL,TYPIRRAUT,IRRI - 11.17 - Autre,bool,
PKLeg_2013,PKLEG13_EXPL,DECLIRRHARB,IRRI - 11 - déclt l’irrig°: usages courants,bool,
PKLeg_2013,PKLEG13_EXPL,DECLIRROBS,IRRI - 11 - déclt l’irrig°: après avoir observé votre parc,bool,
PKLeg_2013,PKLEG13_EXPL,DECLIRRTEC,IRRI - 11 - déclt l’irrig°: recommandat° d’organismes techniques,bool,
PKLeg_2013,PKLEG13_EXPL,DECLIRRMET,IRRI - 11.17 - déclt l’irrig°: prévis° météo,bool,
PKLeg_2013,PKLEG13_EXPL,DECLIRRPILOT,IRRI - 11 - déclt l’irrig°: outils de pilotage de l’irrigation,bool,
PKLeg_2013,PKLEG13_EXPL,DECLIRRAUTOM,IRRI - 11 - déclt l’irrig°:  Gestion automatisée,bool,
PKLeg_2013,PKLEG13_EXPL,DECLIRRAUTRE,IRRI - 11 - déclt l’irrig°:  Autre,bool,
PKLeg_2013,PKLEG13_EXPL,DECLIRRHARBP,IRRI - 11 - Raisonnement déclt l’irrig°: usages courants,bool,
PKLeg_2013,PKLEG13_EXPL,DECLIRROBSP,IRRI - 11 - Raisonnement déclt l’irrig°: après avoir observé votre parc,bool,
PKLeg_2013,PKLEG13_EXPL,DECLIRRTECP,IRRI - 11 - Raisonnement déclt l’irrig°: recommandat° d’organismes techniques,bool,
PKLeg_2013,PKLEG13_EXPL,DECLIRRMETP,IRRI - 11.17 - Raisonnement déclt l’irrig°: prévis° météo,bool,
PKLeg_2013,PKLEG13_EXPL,DECLIRRPILOTP,IRRI - 11 - Raisonnement déclt l’irrig°: outils de pilotage de l’irrigation,bool,
PKLeg_2013,PKLEG13_EXPL,DECLIRRAUTOMP,IRRI - 11 - Raisonnement déclt l’irrig°:  Gestion automatisée,bool,
PKLeg_2013,PKLEG13_EXPL,DECLIRRAUTREP,IRRI - 11 - Raisonnement déclt l’irrig°:  Autre,bool,
PKLeg_2013,PKLEG13_EXPL,HYDROPONIE,IRRI - 11.25 - Hydroponie,bool,
PKLeg_2013,PKLEG13_EXPL,AEROPONIE,IRRI - 11.25 - Aéroponie,bool,
PKLeg_2013,PKLEG13_EXPL,ULTRAPONIE,IRRI - 11.25 - Ultraponie,bool,
PKLeg_2013,PKLEG13_EXPL,BASSINAGE,IRRI - 11.25 - Bassinage,bool,
PKLeg_2013,PKLEG13_EXPL,AUTREIRR,IRRI - 11 - Autre,bool,
PKLeg_2013,PKLEG13_EXPL,COMMENTIRR,Commentaires Irrigation,string,
PKLeg_2013,PKLEG13_EXPL,MMEAUMC,IRRI - 11.15 - Apport total sur la parcelle (en m3),int64,
PKLeg_2013,PKLEG13_EXPL,NBMCUBE,IRRI - 11.21 - Nombre total de m3 / ha sur la culture,int64,
PKLeg_2013,PKLEG13_EXPL,TRAITOBLI,OBLIG - 81 - traits oblig,bool,
PKLeg_2013,PKLEG13_EXPL,INSTRAITOB,OBLIG - 81 - traits oblig : ins – aca,bool,
PKLeg_2013,PKLEG13_EXPL,FONTRAITOB,OBLIG - 81 - traits oblig : Fongicide,bool,
PKLeg_2013,PKLEG13_EXPL,HERTRAITOB,OBLIG - 81 - traits oblig : Herbicide,bool,
PKLeg_2013,PKLEG13_EXPL,NEMTRAITOB,OBLIG - 81 - traits oblig : Nématode,bool,
PKLeg_2013,PKLEG13_EXPL,AUTTRAITOB,OBLIG - 81 - traits oblig : Autres,bool,
PKLeg_2013,PKLEG13_EXPL,EXCEPALEA,OBLIG - 82.1 - aléas excepts sur parc durant campagne,bool,
PKLeg_2013,PKLEG13_EXPL,CHALEALEA,OBLIG - 82.12 - aléas excepts : Chaleur,bool,
PKLeg_2013,PKLEG13_EXPL,ACEAUALEA,OBLIG - 82.2 - aléas : accès à l'eau,bool,
PKLeg_2013,PKLEG13_EXPL,DEGSTALEA,OBLIG - 82.11 - aléas excepts: Dégâts structure,bool,
PKLeg_2013,PKLEG13_EXPL,MOEUVALEA,OBLIG - 82.4 - aléas excepts: disponibilité en main d'oeuvre,bool,
PKLeg_2013,PKLEG13_EXPL,GELAALEA,"OBLIG - 82.11 - aléas excepts: froid : gel, neige,..",bool,
PKLeg_2013,PKLEG13_EXPL,GIBIALEA,OBLIG - 82.11 - aléas excepts: Gibier,bool,
PKLeg_2013,PKLEG13_EXPL,GRELEALEA,OBLIG - 82.11 - aléas excepts: Grêle,bool,
PKLeg_2013,PKLEG13_EXPL,INONDALEA,OBLIG - 82.11 - aléas excepts: Inondation,bool,
PKLeg_2013,PKLEG13_EXPL,ENERALEA,OBLIG - 82.31 - aléas excepts: prix énergie,bool,
PKLeg_2013,PKLEG13_EXPL,ENGRALEA,OBLIG - 82.31 - aléas excepts: prix engrais,bool,
PKLeg_2013,PKLEG13_EXPL,COMMEALEA,"OBLIG - 82.5 - aléas excepts: commercialisat° exceptionnels : mévente, prix,..",bool,
PKLeg_2013,PKLEG13_EXPL,PHYTOALEA,OBLIG - 82.31 - aléas prix phytosanitaire,bool,
PKLeg_2013,PKLEG13_EXPL,SANIALEA,OBLIG - 82.11 - aléas excepts : Sanitaire,bool,
PKLeg_2013,PKLEG13_EXPL,SECHEALEA,OBLIG - 82.12 - aléas excepts: : Sécheresse,bool,
PKLeg_2013,PKLEG13_EXPL,AUTREALEA,OBLIG - 82.11 - aléas excepts:: Autre,bool,
PKLeg_2013,PKLEG13_EXPL,COMMENTOBLI,Commentaires Traitements obligatoires,string,
PKLeg_2013,PKLEG13_EXPL,PERTEXPALEA,"OBLIG - 82.12 - % total pertes aléas : clim, sanit, gibier, autre",int64,
PKLeg_2013,PKLEG13_EXPL,APPHYTO,PHYTO - 9 - au moins un traitement phyto,bool,
PKLeg_2013,PKLEG13_EXPL,COMMENTPHYTO,Commentaires PHYTO,string,
PKLeg_2013,PKLEG13_EXPL,HERBPPSOP,Nombre de passage avec au moins un : herbicide après semis ou plantation,int64,
PKLeg_2013,PKLEG13_EXPL,HERBITOT,Nombre de passage avec au moins un : herbicide,int64,
PKLeg_2013,PKLEG13_EXPL,INSACTOT,Nombre de passage avec au moins un : insecticide,int64,
PKLeg_2013,PKLEG13_EXPL,ACARTOT,Nombre de passage avec au moins un : acaricide,int64,
PKLeg_2013,PKLEG13_EXPL,FONGITOT,Nombre de passage avec au moins un : fongicide,int64,
PKLeg_2013,PKLEG13_EXPL,LIMACTOT,Nombre de passage avec au moins un : anti-limaces,int64,
PKLeg_2013,PKLEG13_EXPL,ADJPASTOT,Nombre de passage avec au moins un : adjuvant,int64,
PKLeg_2013,PKLEG13_EXPL,AUTPASTOT,Nombre de passage avec au moins un : autre traitement,int64,
PKLeg_2013,PKLEG13_EXPL,PHYTOPASTOT,Nombre de passage avec au moins un : tous traitement,int64,
PKLeg_2013,PKLEG13_EXPL,TRAITTOT,Nombre de traitements,int64,
PKLeg_2013,PKLEG13_EXPL,NBDEHTOT,Nombre de traitements avec au moins un : désherbant,int64,
PKLeg_2013,PKLEG13_EXPL,NBINSACTOT,Nombre de traitements avec au moins un : insecticide,int64,
PKLeg_2013,PKLEG13_EXPL,NBFONTOT,Nombre de traitements avec au moins un : fongicide,int64,
PKLeg_2013,PKLEG13_EXPL,NBAUTTOT,Nombre de traitements avec au moins un : autre traitement,int64,
PKLeg_2013,PKLEG13_EXPL,NBPHYTO,Nombre de traitements phyto saisis,int64,
PKLeg_2013,PKLEG13_EXPL,NBACARTOT,Nombre de traitements avec au moins un : acaricide,int64,
PKLeg_2013,PKLEG13_EXPL,NBLIMACTOT,Nombre de traitements avec au moins un : anti-limaces,int64,
PKLeg_2013,PKLEG13_EXPL,PROPPULV,PULVE - 10.1 - propriété du pulvérisateur,int64,
PKLeg_2013,PKLEG13_EXPL,AGEPUL,PULVE - 10.2 - Âge de ce pulvérisateur,int64,
PKLeg_2013,PKLEG13_EXPL,TYPEPUL,PULVE - 10.4 - Type de pulvérisateur,int64,
PKLeg_2013,PKLEG13_EXPL,PROTECT,PULVE - 10.5 - équipement individuel approprié,int64,
PKLeg_2013,PKLEG13_EXPL,VERIFBUS,PULVE - 10.3 - vérifications du débit des buses,int64,
PKLeg_2013,PKLEG13_EXPL,CABINE,PULVE - 10.6 - pulvérisateur équipé d'une cabine,bool,
PKLeg_2013,PKLEG13_EXPL,TYPCAB,PULVE - 10.7 - Type de cabine,int64,
PKLeg_2013,PKLEG13_EXPL,EQUIPCOMP,PULVE - 10.71 - équipement individuel complet,bool,
PKLeg_2013,PKLEG13_EXPL,MASQCART,PULVE - 10.72 - masque à cartouche,bool,
PKLeg_2013,PKLEG13_EXPL,PROTECTCAB,PULVE - 10.73 - précaut° part en cas sortie cabine ds la parc,int64,
PKLeg_2013,PKLEG13_EXPL,PROINDCOMP,PULVE - 10.74 - Port équipt ind complet,bool,
PKLeg_2013,PKLEG13_EXPL,PROZOTRAIT,PULVE - 10.74 - S'éloigner zone traitée,bool,
PKLeg_2013,PKLEG13_EXPL,PROLAVEQUI,"PULVE - 10.74 - Avant remonter, laver mains et si équipt le retirer",bool,
PKLeg_2013,PKLEG13_EXPL,PROAUTRE,PULVE - 10.74 - Autres,bool,
PKLeg_2013,PKLEG13_EXPL,DURHEURE,PULVE - 10.8 - temps moyen pour appliquer un pdt phyto : h,int64,
PKLeg_2013,PKLEG13_EXPL,DURMINUTE,PULVE - 10.8 - temps moyen pour appliquer un pdt phyto : mn,int64,
PKLeg_2013,PKLEG13_EXPL,DUREETRAIT,PULVE - 10.8 - temps moyen pour appliquer un pdt phyto,int64,
PKLeg_2013,PKLEG13_EXPL,CONNAISDEL,PULVE - 10.91 - délai de re-entrée,bool,
PKLeg_2013,PKLEG13_EXPL,RESPDEL,PULVE - 10.92 - application délai de re-rentrée,bool,
PKLeg_2013,PKLEG13_EXPL,COMMENTPULV,Commentaires Pulvérisateur,string,
Phytofruits_2018,phytofruits18_definitif_actualise,APENAZ,7.1.1 - Application d'engrais azoté pour diminuer l'inoculum tavelure d'automnee,bool,
Phytofruits_2018,phytofruits18_definitif_actualise,APPHYTO,6.1 - Apport Phyto,bool,
Phytofruits_2018,phytofruits18_definitif_actualise,ASIRRILOT,"1.8.1 En cas d'aspersion, l'irrigation se fait",int64,phytofruits18_definitif_actualise__ASIRRILOT
Phytofruits_2018,phytofruits18_definitif_actualise,AUTCULT,multi enquêtée,int64,
Phytofruits_2018,phytofruits18_definitif_actualise,AUTMALAB,7.1 - Précision Autres maladies abricot,string,
Phytofruits_2018,phytofruits18_definitif_actualise,AUTMALAG,7.1 - précision Autres maladies agrumes,string,
Phytofruits_2018,phytofruits18_definitif_actualise,AUTMALBAN,7.1 - précision Autres maladies banane,string,
Phytofruits_2018,phytofruits18_definitif_actualise,AUTMALCE,7.1 - Précision Autres maladies cerise,string,
Phytofruits_2018,phytofruits18_definitif_actualise,AUTMALPEC,7.1 - Précision Autres maladies peche,string,
Phytofruits_2018,phytofruits18_definitif_actualise,AUTMALPOM,7.1 - précision Autres maladies pomme,string,
Phytofruits_2018,phytofruits18_definitif_actualise,AUTMALPRU,7.1 - Précision Autres maladies prune,string,
Phytofruits_2018,phytofruits18_definitif_actualise,AUTMECIR,5.1 - nb de passage autre entre les rangs,int64,
Phytofruits_2018,phytofruits18_definitif_actualise,AUTMECSR,5.1 - nb de passage autre sur le rang,int64,
Phytofruits_2018,phytofruits18_definitif_actualise,AUTRAVAB,7.1 - précision Autres ravageurs abricot,string,
Phytofruits_2018,phytofruits18_definitif_actualise,AUTRAVAG,7.1 - précision Autres ravageurs agrumes,string,
Phytofruits_2018,phytofruits18_definitif_actualise,AUTRAVBAN,7.1 - Précision Autres ravageurs bananes,string,
Phytofruits_2018,phytofruits18_definitif_actualise,AUTRAVCE,7.1 - Précision Autres ravageurs cerise,string,
Phytofruits_2018,phytofruits18_definitif_actualise,AUTRAVPEC,7.1 - Précision Autres ravageurs peche,string,
Phytofruits_2018,phytofruits18_definitif_actualise,AUTRAVPOM,7.1 - précision Autres ravageurs pomme,string,
Phytofruits_2018,phytofruits18_definitif_actualise,AUTRAVPRU,7.1 - précision Autres ravageurs prune,string,
Phytofruits_2018,phytofruits18_definitif_actualise,AUTREALEA,4.4.1 - aléa autre ,bool,
Phytofruits_2018,phytofruits18_definitif_actualise,BANDHERB,1.5 - Bande enherbée sur la parcelle,bool,
Phytofruits_2018,phytofruits18_definitif_actualise,BIO_FINAL,,int64,phytofruits18_definitif_actualise__BIO_FINAL
Phytofruits_2018,phytofruits18_definitif_actualise,BIO_INIT,,int64,phytofruits18_definitif_actualise__BIO_INIT
Phytofruits_2018,phytofruits18_definitif_actualise,BROYBSIR,5.1 - nb de broyage de bois entre les rangs,int64,
Phytofruits_2018,phytofruits18_definitif_actualise,BROYFEUIIR,5.1 - nb de broyage de feuilles entre les rangs,int64,
Phytofruits_2018,phytofruits18_definitif_actualise,CAHIER30000,1.3 - exploitation engagée dans groupe des 30 000,bool,
Phytofruits_2018,phytofruits18_definitif_actualise,CAHIERBIO,3.1 - Cahier bio,string,phytofruits18_definitif_actualise__CAHIERBIO
Phytofruits_2018,phytofruits18_definitif_actualise,CAHIERBIOAUTRE,3.1 - autre mode biologique certifié,string,
Phytofruits_2018,phytofruits18_definitif_actualise,CAHIERCEEA1,1.3 - exploitation engagée dans  Certification environnementale des exploitations agricoles niveau 1,bool,
Phytofruits_2018,phytofruits18_definitif_actualise,CAHIERCEEA2,1.3 - exploitation engagée dans  Certification environnementale des exploitations agricoles niveau 2,bool,
Phytofruits_2018,phytofruits18_definitif_actualise,CAHIERDEPHY,1.3 - exploitation engagée dans fermes DEPHY,string,phytofruits18_definitif_actualise__CAHIERDEPHY
Phytofruits_2018,phytofruits18_definitif_actualise,CAHIERGIEE,CAHIERGIEE,string,phytofruits18_definitif_actualise__CAHIERGIEE
Phytofruits_2018,phytofruits18_definitif_actualise,CAHIERHVE,1.3 - exploitation engagée dans  Certification environnementale des exploitations agricoles niveau 3,bool,
Phytofruits_2018,phytofruits18_definitif_actualise,CAHIERPFI,1.3 - exploitation engagée dans Cahier des charges de la PFI,bool,
Phytofruits_2018,phytofruits18_definitif_actualise,CAHIERPHYTO,3.2 - cahier des charges hors MAEC,bool,
Phytofruits_2018,phytofruits18_definitif_actualise,CLIMAALEA,4.4.1 - aléa climatique,bool,
Phytofruits_2018,phytofruits18_definitif_actualise,code_ESPECE,Culture enquêtée,int64,phytofruits18_definitif_actualise__code_ESPECE
Phytofruits_2018,phytofruits18_definitif_actualise,CODE_POSTAL,Ancien ou nouveau code postal de l'exploitant (REF),string,
Phytofruits_2018,phytofruits18_definitif_actualise,COMMENTAIRE_CONFU,Commentaire onglet COND,string,
Phytofruits_2018,phytofruits18_definitif_actualise,COMMENTAIRE_DOSS,Commentaire onglet fin d'enquete,string,
Phytofruits_2018,phytofruits18_definitif_actualise,COMMENTAIRE_ENHERB,commentaire onglet enherbement,string,
Phytofruits_2018,phytofruits18_definitif_actualise,COMMENTAIRE_FILTRE,Commentaire onglet Filtre,string,
Phytofruits_2018,phytofruits18_definitif_actualise,COMMENTAIRE_GEN,Commentaire onglet GEN,string,
Phytofruits_2018,phytofruits18_definitif_actualise,COMMENTAIRE_IDENT,commentaire écran IDENT,string,
Phytofruits_2018,phytofruits18_definitif_actualise,COMMENTAIRE_INTERVME,Commentaire onglet COND,string,
Phytofruits_2018,phytofruits18_definitif_actualise,COMMENTAIRE_LUTTEALT,Commentaire onglet lutte alternative,string,
Phytofruits_2018,phytofruits18_definitif_actualise,COMMENTAIRE_PHYTO,Commentaire onglet phyto,string,
Phytofruits_2018,phytofruits18_definitif_actualise,COMMENTCENTRAL,Commentaire gestionnaire Central,string,
Phytofruits_2018,phytofruits18_definitif_actualise,COMMENTSRISE,Commentaire gestionnaire Srise,string,
Phytofruits_2018,phytofruits18_definitif_actualise,CONCAT_COMMENT_PHYTO,concaténation commentaire fiche,string,
Phytofruits_2018,phytofruits18_definitif_actualise,CONFSEXU,7.2 - Confusion sexuelle,bool,
Phytofruits_2018,phytofruits18_definitif_actualise,CONFUSCOD1,7.2.1 - Nom du diffuseur,string,phytofruits18_definitif_actualise__CONFUSCOD1
Phytofruits_2018,phytofruits18_definitif_actualise,CONFUSCOD1AUT,7.2.1 - Nom du diffuseur Autre,string,
Phytofruits_2018,phytofruits18_definitif_actualise,CONFUSCOD2,7.2.1 - Nom du diffuseur,string,phytofruits18_definitif_actualise__CONFUSCOD2
Phytofruits_2018,phytofruits18_definitif_actualise,CONFUSCOD2AUT,7.2.1 - Nom du diffuseur Autre,string,
